date,flow_start,durat,prot,src_ip_addr,src_port,dst_ip_addr,dst_port,flags,tos,packets,bytes,flows,label
15/08/2011,17:07:06.408,981,TCP,46.4.36.120,443,147.32.84.165,2007,RA_,0,3,180,1,Botnet
15/08/2011,17:07:08.383,981,TCP,147.32.84.165,2008,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:08.410,981,TCP,46.4.36.120,443,147.32.84.165,2008,RA_,0,3,180,1,Botnet
15/08/2011,17:07:09.405,448,TCP,147.32.84.165,2009,217.34.4.225,6667,FSPA_,0,5,640,1,Botnet
15/08/2011,17:07:09.489,448,TCP,147.32.84.165,2009,217.34.4.225,6667,_FSPA,0,5,558,1,Botnet
15/08/2011,17:07:10.386,981,TCP,147.32.84.165,2010,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:10.414,981,TCP,46.4.36.120,443,147.32.84.165,2010,RA_,0,3,180,1,Botnet
15/08/2011,17:07:12.389,981,TCP,147.32.84.165,2011,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:12.417,981,TCP,46.4.36.120,443,147.32.84.165,2011,RA_,0,3,180,1,Botnet
15/08/2011,17:07:12.852,2922,TCP,147.32.84.165,2012,194.67.211.76,6667,S_,0,2,124,1,Botnet
15/08/2011,17:07:14.393,980,TCP,147.32.84.165,2013,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:14.420,980,TCP,46.4.36.120,443,147.32.84.165,2013,RA_,0,3,180,1,Botnet
15/08/2011,17:07:16.395,981,TCP,147.32.84.165,2014,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:16.423,981,TCP,46.4.36.120,443,147.32.84.165,2014,RA_,0,3,180,1,Botnet
15/08/2011,17:07:18.398,981,TCP,147.32.84.165,2015,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:18.425,981,TCP,46.4.36.120,443,147.32.84.165,2015,RA_,0,3,180,1,Botnet
15/08/2011,17:07:20.401,981,TCP,147.32.84.165,2019,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:20.428,981,TCP,46.4.36.120,443,147.32.84.165,2019,RA_,0,3,180,1,Botnet
15/08/2011,17:07:22.404,981,TCP,147.32.84.165,2020,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:22.431,981,TCP,46.4.36.120,443,147.32.84.165,2020,RA_,0,3,180,1,Botnet
15/08/2011,17:07:24.406,981,TCP,147.32.84.165,2022,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:24.434,981,TCP,46.4.36.120,443,147.32.84.165,2022,RA_,0,3,180,1,Botnet
15/08/2011,17:07:26.409,981,TCP,147.32.84.165,2023,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:26.437,981,TCP,46.4.36.120,443,147.32.84.165,2023,RA_,0,3,180,1,Botnet
15/08/2011,17:07:28.412,981,TCP,147.32.84.165,2024,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:28.440,981,TCP,46.4.36.120,443,147.32.84.165,2024,RA_,0,3,180,1,Botnet
15/08/2011,17:07:30.416,980,TCP,147.32.84.165,2025,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:30.443,980,TCP,46.4.36.120,443,147.32.84.165,2025,RA_,0,3,180,1,Botnet
15/08/2011,17:07:32.419,980,TCP,147.32.84.165,2026,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:32.447,980,TCP,46.4.36.120,443,147.32.84.165,2026,RA_,0,3,180,1,Botnet
15/08/2011,17:07:32.861,1039,TCP,147.32.84.165,2027,83211221197,6667,S_,0,3,186,1,Botnet
15/08/2011,17:07:32.957,1037,TCP,83211221197,6667,147.32.84.165,2027,RA_,0,3,180,1,Botnet
15/08/2011,17:07:34.421,981,TCP,147.32.84.165,2028,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:34.448,981,TCP,46.4.36.120,443,147.32.84.165,2028,RA_,0,3,180,1,Botnet
15/08/2011,17:07:36.424,981,TCP,147.32.84.165,2029,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:36.451,981,TCP,46.4.36.120,443,147.32.84.165,2029,RA_,0,3,180,1,Botnet
15/08/2011,17:07:37.005,3003,TCP,147.32.84.165,2030,92.87.4.97,6667,S_,0,2,124,1,Botnet
15/08/2011,17:07:38.427,981,TCP,147.32.84.165,2031,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:38.454,981,TCP,46.4.36.120,443,147.32.84.165,2031,RA_,0,3,180,1,Botnet
15/08/2011,17:07:40.430,981,TCP,147.32.84.165,2032,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:40.457,981,TCP,46.4.36.120,443,147.32.84.165,2032,RA_,0,3,180,1,Botnet
15/08/2011,17:07:42.433,981,TCP,147.32.84.165,2033,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:42.460,981,TCP,46.4.36.120,443,147.32.84.165,2033,RA_,0,3,180,1,Botnet
15/08/2011,17:07:44.439,977,TCP,147.32.84.165,2034,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:44.467,977,TCP,46.4.36.120,443,147.32.84.165,2034,RA_,0,3,180,1,Botnet
15/08/2011,17:07:46.438,981,TCP,147.32.84.165,2035,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:46.466,981,TCP,46.4.36.120,443,147.32.84.165,2035,RA_,0,3,180,1,Botnet
15/08/2011,17:07:47.010,2913,TCP,147.32.84.165,2036,92.87.4.97,6667,S_,0,2,124,1,Botnet
15/08/2011,17:07:47.412,0,UDP,147.32.84.165,1025,147.32.80.9,53,INT,0,1,72,1,Botnet
15/08/2011,17:07:47.530,0,UDP,147.32.80.9,53,147.32.84.165,1025,INT,0,1,222,1,Botnet
15/08/2011,17:07:47.531,3088,TCP,147.32.84.165,2039,64.12.168.40,587,SPA_,0,15,2537,1,Botnet
15/08/2011,17:07:47.648,3088,TCP,64.12.168.40,587,147.32.84.165,2039,SPA_,0,18,1827,1,Botnet
15/08/2011,17:07:48.441,981,TCP,147.32.84.165,2040,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:48.469,980,TCP,46.4.36.120,443,147.32.84.165,2040,RA_,0,3,180,1,Botnet
15/08/2011,17:07:48.883,3343,TCP,147.32.84.165,2043,64.12.168.40,587,SPA_,0,16,2212,1,Botnet
15/08/2011,17:07:49.001,3108,TCP,64.12.168.40,587,147.32.84.165,2043,SPA_,0,19,1919,1,Botnet
15/08/2011,17:07:50.444,880,TCP,147.32.84.165,2044,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:50.472,880,TCP,46.4.36.120,443,147.32.84.165,2044,RA_,0,3,180,1,Botnet
15/08/2011,17:07:52.347,981,TCP,147.32.84.165,2045,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:52.374,981,TCP,46.4.36.120,443,147.32.84.165,2045,RA_,0,3,180,1,Botnet
15/08/2011,17:07:52.651,183,TCP,64.12.168.40,587,147.32.84.165,2039,FPA_,0,2,217,1,Botnet
15/08/2011,17:07:52.715,119,TCP,147.32.84.165,2039,64.12.168.40,587,FA_,0,2,120,1,Botnet
15/08/2011,17:07:54.350,980,TCP,147.32.84.165,2046,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:54.378,980,TCP,46.4.36.120,443,147.32.84.165,2046,RA_,0,3,180,1,Botnet
15/08/2011,17:07:56.352,981,TCP,147.32.84.165,2047,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:56.380,981,TCP,46.4.36.120,443,147.32.84.165,2047,RA_,0,3,180,1,Botnet
15/08/2011,17:07:57.014,2923,TCP,147.32.84.165,2048,41.220.18.106,6667,S_,0,2,124,1,Botnet
15/08/2011,17:07:57.038,35,TCP,94.63.149.150,80,147.32.84.165,1038,PA_,0,2,124,1,Botnet
15/08/2011,17:07:57.039,0,TCP,147.32.84.165,1038,94.63.149.150,80,PA_,0,1,63,1,Botnet
15/08/2011,17:07:58.355,982,TCP,147.32.84.165,2049,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:07:58.383,982,TCP,46.4.36.120,443,147.32.84.165,2049,RA_,0,3,180,1,Botnet
15/08/2011,17:08:00.358,981,TCP,147.32.84.165,2050,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:00.386,981,TCP,46.4.36.120,443,147.32.84.165,2050,RA_,0,3,180,1,Botnet
15/08/2011,17:08:02.361,981,TCP,147.32.84.165,2051,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:02.389,981,TCP,46.4.36.120,443,147.32.84.165,2051,RA_,0,3,180,1,Botnet
15/08/2011,17:08:04.365,980,TCP,147.32.84.165,2052,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:04.393,980,TCP,46.4.36.120,443,147.32.84.165,2052,RA_,0,3,180,1,Botnet
15/08/2011,17:08:06.367,980,TCP,147.32.84.165,2053,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:06.394,981,TCP,46.4.36.120,443,147.32.84.165,2053,RA_,0,3,180,1,Botnet
15/08/2011,17:08:07.021,2930,TCP,147.32.84.165,2054,92.47.55.219,6667,S_,0,2,124,1,Botnet
15/08/2011,17:08:08.370,981,TCP,147.32.84.165,2055,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:08.397,981,TCP,46.4.36.120,443,147.32.84.165,2055,RA_,0,3,180,1,Botnet
15/08/2011,17:08:10.373,980,TCP,147.32.84.165,2056,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:10.400,981,TCP,46.4.36.120,443,147.32.84.165,2056,RA_,0,3,180,1,Botnet
15/08/2011,17:08:12.376,981,TCP,147.32.84.165,2057,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:12.403,981,TCP,46.4.36.120,443,147.32.84.165,2057,RA_,0,3,180,1,Botnet
15/08/2011,17:08:14.379,981,TCP,147.32.84.165,2058,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:14.406,981,TCP,46.4.36.120,443,147.32.84.165,2058,RA_,0,3,180,1,Botnet
15/08/2011,17:08:16.381,981,TCP,147.32.84.165,2059,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:16.409,981,TCP,46.4.36.120,443,147.32.84.165,2059,RA_,0,3,180,1,Botnet
15/08/2011,17:08:17.023,2943,TCP,147.32.84.165,2060,178.150.146.54,6667,S_,0,2,124,1,Botnet
15/08/2011,17:08:18.384,981,TCP,147.32.84.165,2061,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:18.412,981,TCP,46.4.36.120,443,147.32.84.165,2061,RA_,0,3,180,1,Botnet
15/08/2011,17:08:20.387,981,TCP,147.32.84.165,2062,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:20.396,1409,TCP,147.32.84.165,2043,64.12.168.40,587,FPA_,0,8,1645,1,Botnet
15/08/2011,17:08:20.415,981,TCP,46.4.36.120,443,147.32.84.165,2062,RA_,0,3,180,1,Botnet
15/08/2011,17:08:20.514,1291,TCP,64.12.168.40,587,147.32.84.165,2043,FPA_,0,9,652,1,Botnet
15/08/2011,17:08:22.390,980,TCP,147.32.84.165,2063,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:22.418,980,TCP,46.4.36.120,443,147.32.84.165,2063,RA_,0,3,180,1,Botnet
15/08/2011,17:08:24.393,981,TCP,147.32.84.165,2064,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:24.421,981,TCP,46.4.36.120,443,147.32.84.165,2064,RA_,0,3,180,1,Botnet
15/08/2011,17:08:26.396,980,TCP,147.32.84.165,2065,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:26.424,981,TCP,46.4.36.120,443,147.32.84.165,2065,RA_,0,3,180,1,Botnet
15/08/2011,17:08:27.027,2954,TCP,147.32.84.165,2066,218.241.209.6,6667,S_,0,2,124,1,Botnet
15/08/2011,17:08:28.399,980,TCP,147.32.84.165,2067,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:28.427,980,TCP,46.4.36.120,443,147.32.84.165,2067,RA_,0,3,180,1,Botnet
15/08/2011,17:08:30.402,981,TCP,147.32.84.165,2068,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:30.429,981,TCP,46.4.36.120,443,147.32.84.165,2068,RA_,0,3,180,1,Botnet
15/08/2011,17:08:32.405,981,TCP,147.32.84.165,2069,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:32.432,981,TCP,46.4.36.120,443,147.32.84.165,2069,RA_,0,3,180,1,Botnet
15/08/2011,17:08:34.407,981,TCP,147.32.84.165,2070,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:34.435,981,TCP,46.4.36.120,443,147.32.84.165,2070,RA_,0,3,180,1,Botnet
15/08/2011,17:08:36.410,981,TCP,147.32.84.165,2071,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:36.438,981,TCP,46.4.36.120,443,147.32.84.165,2071,RA_,0,3,180,1,Botnet
15/08/2011,17:08:37.032,1661,TCP,147.32.84.165,2072,221.130.69.202,6667,S_,0,3,186,1,Botnet
15/08/2011,17:08:37.412,1669,TCP,221.130.69.202,6667,147.32.84.165,2072,RA_,0,3,180,1,Botnet
15/08/2011,17:08:38.414,980,TCP,147.32.84.165,2073,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:38.441,980,TCP,46.4.36.120,443,147.32.84.165,2073,RA_,0,3,180,1,Botnet
15/08/2011,17:08:40.417,981,TCP,147.32.84.165,2074,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:40.444,981,TCP,46.4.36.120,443,147.32.84.165,2074,RA_,0,3,180,1,Botnet
15/08/2011,17:08:42.089,2913,TCP,147.32.84.165,2075,61.28.22.201,6667,S_,0,2,124,1,Botnet
15/08/2011,17:08:42.419,981,TCP,147.32.84.165,2076,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:42.447,981,TCP,46.4.36.120,443,147.32.84.165,2076,RA_,0,3,180,1,Botnet
15/08/2011,17:08:44.422,981,TCP,147.32.84.165,2077,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:44.450,981,TCP,46.4.36.120,443,147.32.84.165,2077,RA_,0,3,180,1,Botnet
15/08/2011,17:08:46.425,981,TCP,147.32.84.165,2078,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:46.452,981,TCP,46.4.36.120,443,147.32.84.165,2078,RA_,0,3,180,1,Botnet
15/08/2011,17:08:48.428,981,TCP,147.32.84.165,2079,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:48.455,981,TCP,46.4.36.120,443,147.32.84.165,2079,RA_,0,3,180,1,Botnet
15/08/2011,17:08:50.431,980,TCP,147.32.84.165,2080,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:50.459,980,TCP,46.4.36.120,443,147.32.84.165,2080,RA_,0,3,180,1,Botnet
15/08/2011,17:08:52.093,3643,TCP,147.32.84.165,2081,203.84.189.77,6667,S_,0,2,124,1,Botnet
15/08/2011,17:08:52.434,981,TCP,147.32.84.165,2082,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:52.461,981,TCP,46.4.36.120,443,147.32.84.165,2082,RA_,0,3,180,1,Botnet
15/08/2011,17:08:52.627,3109,ICMP,NULL,NULL,NULL,NULL,URH,0,2,180,1,Botnet
15/08/2011,17:08:54.437,980,TCP,147.32.84.165,2083,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:54.464,981,TCP,46.4.36.120,443,147.32.84.165,2083,RA_,0,3,180,1,Botnet
15/08/2011,17:08:56.440,980,TCP,147.32.84.165,2084,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:56.467,980,TCP,46.4.36.120,443,147.32.84.165,2084,RA_,0,3,180,1,Botnet
15/08/2011,17:08:58.442,981,TCP,147.32.84.165,2085,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:08:58.469,981,TCP,46.4.36.120,443,147.32.84.165,2085,RA_,0,3,180,1,Botnet
15/08/2011,17:09:00.445,881,TCP,147.32.84.165,2086,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:00.472,881,TCP,46.4.36.120,443,147.32.84.165,2086,RA_,0,3,180,1,Botnet
15/08/2011,17:09:02.098,2933,TCP,147.32.84.165,2087,111.88.31.68,6667,S_,0,2,124,1,Botnet
15/08/2011,17:09:02.348,981,TCP,147.32.84.165,2088,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:02.376,981,TCP,46.4.36.120,443,147.32.84.165,2088,RA_,0,3,180,1,Botnet
15/08/2011,17:09:04.351,981,TCP,147.32.84.165,2089,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:04.378,981,TCP,46.4.36.120,443,147.32.84.165,2089,RA_,0,3,180,1,Botnet
15/08/2011,17:09:06.354,980,TCP,147.32.84.165,2090,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:06.381,980,TCP,46.4.36.120,443,147.32.84.165,2090,RA_,0,3,180,1,Botnet
15/08/2011,17:09:07.236,0,UDP,147.32.84.165,1025,147.32.80.9,53,INT,0,1,71,1,Botnet
15/08/2011,17:09:07.236,0,UDP,147.32.80.9,53,147.32.84.165,1025,INT,0,1,194,1,Botnet
15/08/2011,17:09:07.237,0,UDP,147.32.84.165,1025,147.32.80.9,53,INT,0,1,91,1,Botnet
15/08/2011,17:09:07.257,0,UDP,147.32.80.9,53,147.32.84.165,1025,INT,0,1,243,1,Botnet
15/08/2011,17:09:07.258,0,UDP,147.32.84.165,1025,147.32.80.9,53,INT,0,1,86,1,Botnet
15/08/2011,17:09:07.268,0,UDP,147.32.80.9,53,147.32.84.165,1025,INT,0,1,238,1,Botnet
15/08/2011,17:09:07.271,2968,TCP,147.32.84.165,2091,94.100.176.20,25,S_,0,2,124,1,Botnet
15/08/2011,17:09:08.356,981,TCP,147.32.84.165,2092,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:08.384,981,TCP,46.4.36.120,443,147.32.84.165,2092,RA_,0,3,180,1,Botnet
15/08/2011,17:09:10.360,981,TCP,147.32.84.165,2093,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:10.387,981,TCP,46.4.36.120,443,147.32.84.165,2093,RA_,0,3,180,1,Botnet
15/08/2011,17:09:12.102,2944,TCP,147.32.84.165,2094,196.2.13.199,6667,S_,0,2,124,1,Botnet
15/08/2011,17:09:12.362,981,TCP,147.32.84.165,2095,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:12.390,981,TCP,46.4.36.120,443,147.32.84.165,2095,RA_,0,3,180,1,Botnet
15/08/2011,17:09:14.365,980,TCP,147.32.84.165,2096,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:14.393,981,TCP,46.4.36.120,443,147.32.84.165,2096,RA_,0,3,180,1,Botnet
15/08/2011,17:09:16.248,0,TCP,147.32.84.165,2091,94.100.176.20,25,S_,0,1,62,1,Botnet
15/08/2011,17:09:16.368,981,TCP,147.32.84.165,2097,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:16.396,981,TCP,46.4.36.120,443,147.32.84.165,2097,RA_,0,3,180,1,Botnet
15/08/2011,17:09:18.371,981,TCP,147.32.84.165,2098,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:18.398,982,TCP,46.4.36.120,443,147.32.84.165,2098,RA_,0,3,180,1,Botnet
15/08/2011,17:09:20.374,981,TCP,147.32.84.165,2099,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:20.401,981,TCP,46.4.36.120,443,147.32.84.165,2099,RA_,0,3,180,1,Botnet
15/08/2011,17:09:22.107,2953,TCP,147.32.84.165,2100,111.92.129.242,6667,S_,0,2,124,1,Botnet
15/08/2011,17:09:22.377,981,TCP,147.32.84.165,2101,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:22.404,981,TCP,46.4.36.120,443,147.32.84.165,2101,RA_,0,3,180,1,Botnet
15/08/2011,17:09:24.380,981,TCP,147.32.84.165,2102,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:24.407,981,TCP,46.4.36.120,443,147.32.84.165,2102,RA_,0,3,180,1,Botnet
15/08/2011,17:09:26.382,981,TCP,147.32.84.165,2103,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:26.410,981,TCP,46.4.36.120,443,147.32.84.165,2103,RA_,0,3,180,1,Botnet
15/08/2011,17:09:28.265,3003,TCP,147.32.84.165,2104,74.125.93.27,25,S_,0,2,124,1,Botnet
15/08/2011,17:09:28.385,981,TCP,147.32.84.165,2105,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:28.413,981,TCP,46.4.36.120,443,147.32.84.165,2105,RA_,0,3,180,1,Botnet
15/08/2011,17:09:30.388,981,TCP,147.32.84.165,2106,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:30.416,981,TCP,46.4.36.120,443,147.32.84.165,2106,RA_,0,3,180,1,Botnet
15/08/2011,17:09:32.023,35,TCP,94.63.149.150,80,147.32.84.165,1038,PA_,0,2,124,1,Botnet
15/08/2011,17:09:32.024,0,TCP,147.32.84.165,1038,94.63.149.150,80,PA_,0,1,63,1,Botnet
15/08/2011,17:09:32.391,981,TCP,147.32.84.165,2108,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:32.419,980,TCP,46.4.36.120,443,147.32.84.165,2108,RA_,0,3,180,1,Botnet
15/08/2011,17:09:34.394,981,TCP,147.32.84.165,2109,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:34.421,981,TCP,46.4.36.120,443,147.32.84.165,2109,RA_,0,3,180,1,Botnet
15/08/2011,17:09:36.397,980,TCP,147.32.84.165,2110,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:36.425,980,TCP,46.4.36.120,443,147.32.84.165,2110,RA_,0,3,180,1,Botnet
15/08/2011,17:09:37.279,0,TCP,147.32.84.165,2104,74.125.93.27,25,S_,0,1,62,1,Botnet
15/08/2011,17:09:38.400,981,TCP,147.32.84.165,2111,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:38.427,981,TCP,46.4.36.120,443,147.32.84.165,2111,RA_,0,3,180,1,Botnet
15/08/2011,17:09:40.403,981,TCP,147.32.84.165,2112,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:40.430,981,TCP,46.4.36.120,443,147.32.84.165,2112,RA_,0,3,180,1,Botnet
15/08/2011,17:09:42.115,2974,TCP,147.32.84.165,2113,85.185.226.13,6667,S_,0,2,124,1,Botnet
15/08/2011,17:09:42.406,981,TCP,147.32.84.165,2114,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:42.433,981,TCP,46.4.36.120,443,147.32.84.165,2114,RA_,0,3,180,1,Botnet
15/08/2011,17:09:44.409,981,TCP,147.32.84.165,2115,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:44.436,981,TCP,46.4.36.120,443,147.32.84.165,2115,RA_,0,3,180,1,Botnet
15/08/2011,17:09:46.411,981,TCP,147.32.84.165,2116,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:46.439,981,TCP,46.4.36.120,443,147.32.84.165,2116,RA_,0,3,180,1,Botnet
15/08/2011,17:09:48.415,981,TCP,147.32.84.165,2117,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:48.442,981,TCP,46.4.36.120,443,147.32.84.165,2117,RA_,0,3,180,1,Botnet
15/08/2011,17:09:49.296,3004,TCP,147.32.84.165,2118,74.125.39.27,25,S_,0,2,124,1,Botnet
15/08/2011,17:09:50.417,981,TCP,147.32.84.165,2119,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:50.444,981,TCP,46.4.36.120,443,147.32.84.165,2119,RA_,0,3,180,1,Botnet
15/08/2011,17:09:52.119,2984,TCP,147.32.84.165,2120,196.205.12.237,6667,S_,0,2,124,1,Botnet
15/08/2011,17:09:52.420,980,TCP,147.32.84.165,2121,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:52.448,980,TCP,46.4.36.120,443,147.32.84.165,2121,RA_,0,3,180,1,Botnet
15/08/2011,17:09:54.423,981,TCP,147.32.84.165,2122,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:54.450,981,TCP,46.4.36.120,443,147.32.84.165,2122,RA_,0,3,180,1,Botnet
15/08/2011,17:09:56.426,981,TCP,147.32.84.165,2123,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:56.453,981,TCP,46.4.36.120,443,147.32.84.165,2123,RA_,0,3,180,1,Botnet
15/08/2011,17:09:58.308,0,TCP,147.32.84.165,2118,74.125.39.27,25,S_,0,1,62,1,Botnet
15/08/2011,17:09:58.429,981,TCP,147.32.84.165,2124,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:09:58.456,981,TCP,46.4.36.120,443,147.32.84.165,2124,RA_,0,3,180,1,Botnet
15/08/2011,17:10:00.432,980,TCP,147.32.84.165,2125,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:00.461,979,TCP,46.4.36.120,443,147.32.84.165,2125,RA_,0,3,180,1,Botnet
15/08/2011,17:10:02.435,981,TCP,147.32.84.165,2127,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:02.462,981,TCP,46.4.36.120,443,147.32.84.165,2127,RA_,0,3,180,1,Botnet
15/08/2011,17:10:04.438,981,TCP,147.32.84.165,2128,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:04.465,981,TCP,46.4.36.120,443,147.32.84.165,2128,RA_,0,3,180,1,Botnet
15/08/2011,17:10:06.440,981,TCP,147.32.84.165,2129,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:06.468,981,TCP,46.4.36.120,443,147.32.84.165,2129,RA_,0,3,180,1,Botnet
15/08/2011,17:10:08.474,951,TCP,147.32.84.165,2130,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:08.501,951,TCP,46.4.36.120,443,147.32.84.165,2130,RA_,0,3,180,1,Botnet
15/08/2011,17:10:10.226,3003,TCP,147.32.84.165,2131,66.111.4.72,25,S_,0,2,124,1,Botnet
15/08/2011,17:10:10.446,981,TCP,147.32.84.165,2132,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:10.473,981,TCP,46.4.36.120,443,147.32.84.165,2132,RA_,0,3,180,1,Botnet
15/08/2011,17:10:12.129,3004,TCP,147.32.84.165,2133,95.58.236.6,6667,S_,0,2,124,1,Botnet
15/08/2011,17:10:12.449,981,TCP,147.32.84.165,2134,46.4.36.120,443,S_,0,3,186,1,Botnet
15/08/2011,17:10:12.476,981,TCP,46.4.36.120,443,147.32.84.165,2134,RA_,0,3,180,1,Botnet
15/08/2011,17:10:14.452,981,TCP,147.32.84.165,2135,46.4.36.120,443,S_,0,3,186,1,Botnet
